#
# Results on Saturday April 04 2020 17:52:56 UTC.
# USER AGENT: Mozilla/5.0 (Android 6.0; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0
# Design number was non-random = 2
#
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1586083146,93552f52a71e67168caa05cf4b201843,Question,28,0,distractor,NULL,Quel est le nombre maximal de mammif&egrave;res marins visibles en m&ecirc;me temps sur un plan de la vid&eacute;o?,Deux,NULL,10193
1586083146,93552f52a71e67168caa05cf4b201843,Question,30,0,syn-item2,NULL,Quel &eacute;tait le slogan pour le <b>filtre &agrave; eau</b> ?,Evpure garantit fi&egrave;rement chaque goutte.,NULL,15171
1586083146,93552f52a71e67168caa05cf4b201843,Question,31,0,syn-item3,NULL,Quel &eacute;tait le slogan pour l'<b>imprimante</b> ?,Comtech reproduit pr&eacute;cis&eacute;ment vos pens&eacute;es.,NULL,6692
1586083146,93552f52a71e67168caa05cf4b201843,Question,33,0,syn-filler1,NULL,Quel &eacute;tait le slogan pour le <b>mixeur</b> ?,Je mets tout dedans%2C et Mixtra fait le reste.,NULL,7358
1586083146,93552f52a71e67168caa05cf4b201843,Question,29,0,syn-item1,NULL,Quel &eacute;tait le slogan pour l'<b>appareil photo</b> ?,Visadel conserve pr&eacute;cieusement vos souvenirs.,NULL,5960
1586083146,93552f52a71e67168caa05cf4b201843,Question,34,0,syn-filler2,NULL,Quel &eacute;tait le slogan pour l'<b>ordinateur portable</b> ?,Avec Protop%2C travaillez efficacement et dynamiquement.,NULL,7161
1586083146,93552f52a71e67168caa05cf4b201843,Question,32,0,syn-item4,NULL,Quel &eacute;tait le slogan pour le <b>v&eacute;lo</b> ?,La comp&eacute;tition est robustement conquise par Dynaflex.,NULL,4342
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,37,0,att-item3,NULL,quality,6
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,37,0,att-item3,NULL,likability,5
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,37,0,att-item3,NULL,informativity,4
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,37,0,att-item3,NULL,interest,4
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,37,0,att-item3,NULL,clarity,5
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,35,0,att-item1,NULL,quality,6
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,35,0,att-item1,NULL,likability,6
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,35,0,att-item1,NULL,informativity,4
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,35,0,att-item1,NULL,interest,4
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,35,0,att-item1,NULL,clarity,5
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,39,0,att-filler1,NULL,quality,5
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,39,0,att-filler1,NULL,likability,4
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,39,0,att-filler1,NULL,informativity,5
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,39,0,att-filler1,NULL,interest,5
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,39,0,att-filler1,NULL,clarity,5
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,41,0,att-filler3,NULL,quality,3
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,41,0,att-filler3,NULL,likability,4
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,41,0,att-filler3,NULL,informativity,3
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,41,0,att-filler3,NULL,interest,3
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,41,0,att-filler3,NULL,clarity,4
1586083146,93552f52a71e67168caa05cf4b201843,Attitude,40,0,att-filler2,NULL,quality,5
